Id,Input,Label
21815,0.16929-0.098317i,3
21816,-0.54169+0.47812i,3
21817,0.68938+0.7924i,1
21818,-0.2659-0.51852i,3
21819,-0.86369+0.78992i,1
21820,-0.63692+0.58998i,1
21821,-0.63223+0.54185i,1
21822,0.65273-0.11189i,3
21823,-0.75855+0.6946i,1
21824,0.91304+0.87423i,2
21825,-0.40576-0.34463i,2
21826,0.25893-0.81909i,3
21827,-0.84434-0.80758i,1
21828,-0.76448+0.64481i,1
21829,-0.95716+0.24599i,2
21830,0.39225+0.30379i,3
21831,0.48796+0.47075i,3
21832,-0.8821+1.1624i,3
21833,-1.027+0.76254i,3
21834,-0.94508+1.1084i,2
21835,-0.11451+0.14427i,3
21836,0.77127-0.59475i,3
21837,-0.4503-1.085i,3
21838,1.0134-1.0131i,2
21839,-0.6327+0.71635i,1
21840,-0.64503-0.60229i,1
21841,0.95223+0.2893i,2
21842,-0.92508+0.3566i,2
21843,0.21431+0.28546i,2
21844,0.41169+0.19119i,3
21845,0.76711-0.35566i,2
21846,0.16891+0.91837i,2
21847,-0.64567-0.72184i,1
21848,0.81541+0.47814i,3
21849,0.70191-0.79689i,1
21850,-0.81345+0.67722i,3
21851,0.68374+0.73158i,1
21852,-0.57548+0.79915i,3
21853,-0.36982+1.1266i,3
21854,-0.90221+0.9676i,2
21855,0.22196-1.1871i,3
21856,0.31912-0.45431i,2
21857,0.77723-0.54909i,3
21858,0.7387-0.84642i,1
21859,-0.39039+0.2982i,2
21860,0.26939+0.86739i,2
21861,0.76665-0.17762i,3
21862,-0.75354-0.71852i,1
21863,0.70543+0.8504i,1
21864,0.6733-0.59885i,3
21865,-0.22948-0.94285i,2
21866,0.13957+0.39649i,3
21867,0.41089-0.94655i,2
21868,-0.20434-1.0286i,2
21869,-1.1178+0.47054i,3
21870,0.5759-0.81678i,1
21871,0.51008+0.75922i,3
21872,-0.72804+0.63595i,1
21873,0.72735+0.65613i,1
21874,-0.54473-1.2165i,3
21875,1.0248-0.8451i,3
21876,-0.75163-0.44563i,3
21877,-0.77634-0.96514i,3
21878,-0.056378-0.098264i,3
21879,-0.35992+0.46196i,3
21880,0.73998+0.65326i,1
21881,-0.97277+0.97149i,2
21882,-0.78344+0.43454i,3
21883,0.61067-0.69568i,1
21884,1.1457-0.37779i,3
21885,1.0174-0.31036i,2
21886,-0.25403-0.3394i,2
21887,0.096785+0.37229i,3
21888,-0.2055+0.64431i,3
21889,0.36171-0.34249i,2
21890,-0.97367-0.99678i,2
21891,-0.84024+0.13907i,3
21892,1.0138-0.30798i,2
21893,-0.98222+0.88424i,2
21894,0.23643-0.32583i,2
21895,-0.65545+0.72606i,1
21896,-1.0531+0.36192i,2
21897,0.99968+1.0815i,3
21898,-0.85733+0.40175i,2
21899,-0.79401-0.71634i,1
21900,0.67932+0.75716i,1
21901,-0.44906+0.55154i,3
21902,-0.70568+0.58954i,1
21903,-0.67399-0.81311i,1
21904,0.35134+0.52501i,3
21905,-0.37461-0.90964i,2
21906,0.28764+0.84518i,2
21907,1.001+0.90732i,2
21908,-0.49795-1.0517i,3
21909,0.65419-0.62503i,1
21910,0.34665-0.33486i,2
21911,0.6526+0.68044i,1
21912,-0.3921+1.0282i,3
21913,-0.25948+0.92077i,2
21914,-0.28256+0.33068i,2
21915,-0.32743+1.0237i,2
21916,0.45895-0.23249i,3
21917,-1.0175-0.89624i,3
21918,0.16698+1.0027i,2
21919,1.048-1.0156i,2
21920,-0.85373+0.35836i,2
21921,0.29431+0.74311i,3
21922,0.9139-0.27178i,2
21923,0.69994-0.64657i,1
21924,-0.5975+0.65572i,1
21925,0.96428-0.41855i,2
21926,0.14361+1.0405i,2
21927,-0.14354+1.1136i,3
21928,-0.35839+0.94256i,2
21929,0.18715-0.40051i,3
21930,-0.0070745+0.20806i,3
21931,-0.59536-0.63502i,1
21932,0.31394-1.0762i,2
21933,-0.64073-0.65257i,1
21934,-0.57388+0.74068i,1
21935,-0.7422+0.5007i,3
21936,0.3599-0.31489i,2
21937,0.62505+0.33976i,3
21938,-0.93124+0.19977i,3
21939,-0.25395-0.87887i,2
21940,1.0839-0.4739i,2
21941,0.67723-0.79495i,1
21942,-0.17056-0.50717i,3
21943,0.82709-0.63311i,1
21944,0.67187-0.81023i,1
21945,0.57308+0.84795i,1
21946,0.64624-0.74312i,1
21947,0.29561-0.25064i,2
21948,0.72061+0.65207i,1
21949,-0.868-0.92543i,2
21950,0.91253-0.96433i,2
21951,-0.70315+0.77444i,1
21952,-1.1047-0.15914i,3
21953,0.59042+0.69016i,1
21954,-0.94309-1.0891i,3
21955,-0.35411-1.0037i,3
21956,-0.72433-0.69597i,1
21957,0.42527-0.84507i,3
21958,-0.6944-0.77024i,1
21959,-0.72243+0.8008i,1
21960,0.73065-0.71448i,1
21961,0.86235+0.73326i,1
21962,1.2061+1.1206i,3
21963,0.3307-0.42302i,2
21964,-1.0107+0.96993i,2
21965,0.17455+0.15579i,3
21966,0.76525-0.61646i,1
21967,-0.39762-0.8464i,2
21968,-0.21927+1.1427i,3
21969,0.056104-0.69914i,3
21970,0.67169-0.65203i,1
21971,0.28661+0.73744i,3
21972,-0.37806-0.54678i,2
21973,-1.0684+0.47718i,3
21974,-0.79007+1.1807i,3
21975,0.91175+0.21897i,2
21976,-0.86139+0.19985i,2
21977,0.66595-0.54444i,1
21978,0.71403-0.77779i,1
21979,-0.36479-0.28875i,2
21980,0.6994+0.77014i,1
21981,-1.1232-0.12924i,3
21982,0.24657-0.25686i,2
21983,0.75829+0.74097i,1
21984,0.31451-0.95571i,2
21985,-0.94867-0.94935i,2
21986,0.23965+0.9781i,2
21987,-0.72681+0.69226i,1
21988,-0.17888-0.97885i,2
21989,0.5832+0.66668i,1
21990,0.97221-0.36961i,2
21991,0.68921+0.64386i,1
21992,0.45509-0.34766i,2
21993,0.25036-0.82179i,2
21994,0.65672-0.71252i,1
21995,0.19758-0.34022i,3
21996,0.94834+0.25914i,2
21997,-0.51144+0.75117i,3
21998,0.8192+0.77167i,1
21999,1.1188-0.1988i,3
22000,-0.46076+1.1513i,3
22001,0.37897-0.93589i,2
22002,-1.0578+0.2832i,2
22003,-0.30228-0.81724i,2
22004,0.5522+0.77676i,1
22005,0.96437+0.20451i,2
22006,0.38712-0.35925i,2
22007,0.71602+0.63325i,1
22008,-0.83248-0.02477i,3
22009,-0.70398+0.76356i,1
22010,-0.71041+0.75837i,1
22011,0.80557-0.8045i,1
22012,-0.82222-0.75181i,3
22013,-0.95914+1.053i,2
22014,-0.68454-0.81537i,1
22015,0.79219-0.68447i,1
22016,-0.38816+0.97995i,3
22017,0.2915-0.6519i,3
22018,0.68553+0.77765i,1
22019,0.86311-0.14043i,3
22020,1.0104-0.26083i,2
22021,-0.2116-0.97224i,2
22022,0.80385-0.22784i,3
22023,1.0831-0.48734i,2
22024,-0.6237-0.89923i,1
22025,-1.0064-1.0033i,2
22026,0.65102+0.63164i,1
22027,-0.25337+0.389i,2
22028,-0.89869-0.70594i,1
22029,0.71535-0.4435i,3
22030,0.73314-0.58243i,1
22031,-0.81527-0.84557i,1
22032,0.23947-0.69461i,3
22033,0.15644-0.41597i,3
22034,-0.85466+1.2556i,3
22035,0.093301-1.0431i,3
22036,0.93731-0.078338i,3
22037,0.40711-0.22085i,3
22038,0.78821-0.88732i,3
22039,0.21542+0.21031i,2
22040,0.31961-0.99535i,2
22041,0.6478-0.69951i,1
22042,1.039+1.0495i,3
22043,-1.0684+1.0228i,2
22044,-0.65435-0.66135i,1
22045,1.0335-0.27531i,2
22046,0.52286+0.35136i,3
22047,0.56689+1.0745i,3
22048,0.77759-0.77672i,1
22049,-0.73987-0.72415i,1
22050,-0.75954-0.63197i,1
22051,0.78221-0.70668i,1
22052,0.20521+1.1453i,3
22053,-0.77667+0.63426i,1
22054,-0.68499-0.72961i,1
22055,-0.79796+0.83755i,1
22056,-0.5828+0.76455i,1
22057,-0.17277+0.5435i,3
22058,0.94874+0.25757i,2
22059,0.93879-0.45524i,3
22060,0.97339-0.97103i,2
22061,-0.74345+0.58806i,1
22062,-0.052116-0.16198i,3
22063,0.39476+0.45551i,3
22064,0.88773-0.36897i,2
22065,-1.1226-0.34152i,3
22066,0.33053-1.1105i,2
22067,0.84166-0.69766i,1
22068,0.61583+0.731i,1
22069,-1.0534-0.27757i,2
22070,-1.1846-1.2081i,3
22071,0.097952-0.54314i,3
22072,-0.54704+0.75449i,1
22073,0.75256+1.0719i,3
22074,-0.69795-1.0557i,3
22075,0.27513-0.99676i,2
22076,-0.38257+0.14106i,2
22077,0.22436-0.76819i,3
22078,-0.37795+0.67868i,3
22079,0.78499+0.25189i,3
22080,-1.0371-0.20396i,2
22081,-1.1966-1.0737i,3
22082,-0.5089-0.69427i,3
22083,0.78092-0.77855i,1
22084,-1.0934+0.15418i,3
22085,-0.27004-0.94817i,2
22086,-0.30268+0.27643i,2
22087,-0.90451+0.40435i,2
22088,0.61831-0.69361i,1
22089,-0.44026-0.70353i,3
22090,1.008-0.23795i,2
22091,-1.0132+1.0182i,2
22092,0.57022+0.11819i,3
22093,-0.64442-0.69488i,1
22094,-0.62832-0.84322i,1
22095,-0.80685-0.78194i,1
22096,0.75681+0.65934i,1
22097,0.6936-0.78563i,3
22098,-0.62792+0.57961i,1
22099,0.92427+0.92179i,2
22100,0.62989-0.6471i,1
22101,0.45434-0.28968i,2
22102,0.58567-0.72283i,1
22103,0.89462-0.32665i,2
22104,-0.35908+0.9536i,2
22105,0.82392-0.82101i,1
22106,-0.38557+1.1205i,2
22107,-0.60661-0.57513i,1
22108,0.64557+0.74872i,1
22109,0.72705-0.76007i,1
22110,-0.73471+0.60037i,1
22111,-0.64705-0.54695i,1
22112,0.51422+0.88479i,3
22113,-1.0659+1.0727i,3
22114,0.72008-0.69395i,1
22115,0.14582-0.84272i,3
22116,-0.49647+1.0148i,3
22117,0.76625+0.7546i,1
22118,-0.6339+0.73224i,1
22119,0.32181+0.98316i,2
22120,-0.69091+0.70087i,1
22121,0.016421-1.0183i,3
22122,-0.79079+0.54075i,1
22123,0.58938+0.7838i,1
22124,0.82672+0.25788i,2
22125,0.56898+0.78217i,3
22126,-0.78814+0.73459i,1
22127,1.0587+0.21926i,3
22128,-0.27446+1.081i,2
22129,-0.81257-1.0877i,3
22130,-0.81793-1.0137i,2
22131,0.84123+0.2637i,2
22132,-0.27285-0.93932i,2
22133,0.10111+0.16626i,3
22134,-0.25452+0.94536i,2
22135,-0.42834-0.21912i,3
22136,0.74013-0.71079i,1
22137,0.072834-0.75759i,3
22138,0.99787-1.0725i,3
22139,1.087+1.1105i,3
22140,-0.72366-1.1375i,3
22141,-0.97187+0.98043i,2
22142,0.94749-0.88158i,2
22143,-0.76695+0.77453i,1
22144,-0.69847-0.66222i,1
22145,0.31821+0.96607i,3
22146,0.53966+0.68591i,1
22147,0.72306-0.16843i,3
22148,-0.90932-0.36557i,2
22149,-0.77424+0.55114i,1
22150,1.0483+0.80797i,3
22151,-0.86448-0.8664i,2
22152,0.31935+0.96312i,2
22153,0.79193-0.77759i,1
22154,-0.92284-0.30698i,2
22155,0.69801+1.127i,3
22156,0.74181-0.65762i,1
22157,-0.75612-0.6379i,1
22158,1.1093-0.39478i,3
22159,0.83152-0.38002i,3
22160,0.72954+0.63451i,1
22161,0.18981-0.08025i,3
22162,-0.66518-0.6744i,1
22163,0.75126+0.75685i,1
22164,-0.1319+0.24952i,3
22165,-0.39464+0.13597i,3
22166,0.71478-0.69877i,1
22167,-1.0264-0.66374i,3
22168,-0.63353-0.68523i,1
22169,-0.93082+0.82841i,3
22170,-0.46551-0.88619i,3
22171,0.70062-0.66195i,1
22172,-0.10117-1.1372i,3
22173,-0.3688+0.32838i,2
22174,0.67289+0.76333i,1
22175,-0.12392-0.8211i,3
22176,-0.90285+1.1065i,3
22177,-0.69742+0.73295i,1
22178,0.99681+0.25966i,2
22179,0.76923+0.74353i,1
22180,0.60141+0.77305i,1
22181,0.72588-0.80167i,1
22182,0.23749+1.113i,3
22183,1.1185-0.41273i,3
22184,-0.96957+0.23819i,2
22185,0.79789-0.42526i,3
22186,-0.68364+0.86541i,3
22187,0.83698-0.66846i,1
22188,0.92419+0.8772i,2
22189,0.78569-0.57154i,1
22190,0.016097-1.1044i,3
22191,-0.7806+0.75653i,1
22192,0.30102+1.0317i,2
22193,0.88367-0.66174i,1
22194,-0.71895-0.67181i,1
22195,0.79249+0.70364i,1
22196,0.96308+0.92825i,2
22197,1.0449+0.28069i,2
22198,0.91441-1.0011i,2
22199,0.68111-0.87045i,1
22200,0.85011-0.74301i,3
22201,-0.63643+0.73811i,1
22202,0.73519-0.69832i,1
22203,-0.44494+1.0742i,3
22204,1.0656-0.55204i,3
22205,1.0301-0.23257i,3
22206,0.30749-0.44228i,2
22207,0.75238+0.71648i,3
22208,0.75667+0.74251i,1
22209,-0.31464-0.8826i,2
22210,1.0452-0.93341i,2
22211,-0.67909+1.0537i,3
22212,0.36042-0.22745i,2
22213,-0.31623+0.43872i,2
22214,-0.78436+0.63119i,1
22215,0.73336-0.75283i,1
22216,0.68079+0.77102i,1
22217,-0.55269-0.14236i,3
22218,-0.7951-0.083405i,3
22219,-0.26917-0.85749i,2
22220,-0.71689+0.096046i,3
22221,0.30399+0.35445i,2
22222,0.66634-0.71273i,1
22223,-0.80645-0.72568i,1
22224,1.0101+0.93826i,2
22225,0.96462+0.39538i,2
22226,-0.85972+0.31632i,2
22227,0.62401+0.59111i,1
22228,0.75458-0.71038i,1
22229,0.83237-0.68894i,1
22230,-0.64785+0.71682i,1
22231,-0.70146+0.74493i,1
22232,0.21565+0.42182i,3
22233,-0.76626+0.66149i,1
22234,0.41365-0.90031i,2
22235,0.71702+0.56916i,1
22236,0.76879-0.64171i,1
22237,1.0833-1.1572i,3
22238,0.87025-0.62774i,1
22239,-0.87899-0.76823i,1
22240,-0.7778+1.1302i,3
22241,-0.91402+0.23019i,2
22242,0.70701+0.67051i,1
22243,0.70162-0.81227i,1
22244,0.71566+0.73668i,3
22245,0.30176+0.36967i,2
22246,0.20316-1.0517i,2
22247,0.97303+0.96705i,2
22248,-0.79657-0.62446i,1
22249,0.90589-0.36346i,2
22250,-0.92153-0.86507i,2
22251,1.1723-0.66451i,3
22252,-0.37989+0.28929i,2
22253,0.97989+0.41567i,2
22254,0.26231-0.97192i,2
22255,0.70665-1.1004i,3
22256,-0.9799-0.98083i,2
22257,-0.60535+0.72994i,1
22258,0.73358-0.70293i,1
22259,-0.14188+0.13278i,3
22260,-0.75971-0.65048i,1
22261,0.46887+1.1122i,3
22262,1.0554+0.56559i,3
22263,0.42079-0.11232i,3
22264,1.0917-0.19147i,3
22265,-0.26562+0.35111i,2
22266,0.74665-0.71558i,1
22267,1.0397-0.79435i,3
22268,0.93808-0.91242i,2
22269,-0.20754-0.093007i,3
22270,0.80207-1.0721i,3
22271,0.47425+0.46651i,3
22272,-0.79015-0.68643i,1
22273,0.60765-0.7906i,1
22274,-0.95897-0.20895i,2
22275,-0.14809+0.17036i,3
22276,0.15553-0.11787i,3
22277,0.81926-0.80017i,3
22278,0.62421+0.72112i,1
22279,0.34438-0.31174i,2
22280,0.96844+0.26241i,2
22281,0.69885-0.85176i,1
22282,-1.0877-0.3955i,3
22283,-0.87963+0.35244i,2
22284,0.31911-0.90969i,2
22285,0.24351+0.7489i,3
22286,-0.41472-1.1513i,2
22287,0.45187+0.35138i,2
22288,-0.7398-0.78538i,1
22289,0.18418-1.0329i,3
22290,1.0719+0.89501i,3
22291,0.77549-0.74503i,1
22292,-0.72396-0.74455i,1
22293,0.88495-0.36665i,2
22294,-0.2875+0.29787i,2
22295,0.78981-0.61714i,1
22296,-0.71841+0.71356i,1
22297,0.62237-0.6631i,3
22298,1.067-0.52573i,3
22299,-0.42265+0.93298i,2
22300,0.53373-0.74172i,1
22301,0.94802+1.0278i,2
22302,-0.35126-0.91324i,2
22303,0.62555+0.69638i,1
22304,0.76061-0.69883i,1
22305,-0.66213-0.76839i,1
22306,0.21617-0.37867i,3
22307,-1.1726-0.26191i,3
22308,0.46509+0.32586i,3
22309,0.52715-0.90338i,3
22310,0.75882+0.76787i,1
22311,-0.48075-0.2386i,3
22312,-0.56271+0.48163i,3
22313,0.27158+0.41859i,2
22314,0.2449-0.42489i,3
22315,-0.65851+0.64994i,1
22316,-0.81701+0.84712i,1
22317,0.4828+1.1155i,3
22318,0.70761-0.52796i,3
22319,-1.0631-0.4132i,3
22320,0.046351+0.53246i,3
22321,-0.17152-0.13185i,3
22322,0.51398+0.18159i,3
22323,0.99086-0.35307i,2
22324,-0.45876+0.70635i,3
22325,-0.29439+0.27495i,2
22326,0.88252-0.4346i,2
22327,0.64873+0.7154i,1
22328,0.35963-0.94031i,2
22329,-0.41327+1.0713i,3
22330,-0.80463-0.66151i,1
22331,-0.92526-0.35136i,2
22332,-0.79096-0.58202i,1
22333,-0.67308-0.63534i,1
22334,-0.32199-0.29847i,2
22335,-0.48083-0.81645i,3
22336,-0.99871+0.21922i,3
22337,0.20276+1.0431i,2
22338,-0.11223+1.2363i,3
22339,-0.74596+0.54593i,3
22340,0.75659-0.79273i,1
22341,-0.27041+0.3105i,2
22342,0.30656-0.26529i,2
22343,-1.0101-0.286i,3
22344,0.2058-0.53952i,3
22345,0.1617-1.0901i,3
22346,1.0531+0.35241i,3
22347,0.1797+0.77358i,3
22348,0.078273+0.12675i,3
22349,0.20904-0.35968i,2
22350,0.67852-0.82148i,1
22351,0.62239+0.71803i,1
22352,0.80004+0.22311i,3
22353,-0.26604+0.25167i,2
22354,-0.75757-0.64134i,1
22355,1.1317+0.4962i,3
22356,0.73229+0.25016i,3
22357,1.0339+1.1197i,3
22358,-0.84589-0.60357i,3
22359,-0.65234-0.71581i,1
22360,-0.90152-0.934i,2
22361,-0.79711-0.6302i,1
22362,-0.72866-0.73059i,1
22363,0.28014+0.25337i,2
22364,-0.69204+0.66588i,1
22365,-0.31232-0.89288i,2
22366,-0.27495+0.42438i,2
22367,-1.1003-0.70254i,3
22368,0.73312-0.64673i,1
22369,1.0152+1.0737i,2
22370,0.60412-0.73572i,1
22371,0.75259-0.61456i,1
22372,0.68349-0.70449i,1
22373,-0.40871+0.96505i,2
22374,-0.71059-0.75744i,1
22375,-0.77778-0.79165i,1
22376,0.84603-0.3467i,2
22377,-0.7152+0.75775i,1
22378,0.20308+0.49133i,3
22379,0.34997+0.35921i,2
22380,0.27856-0.47557i,3
22381,-0.94532+0.96628i,2
22382,-0.75221-0.681i,1
22383,0.29021-0.29567i,2
22384,-1.0994+1.087i,3
22385,-0.71975+0.70377i,1
22386,0.91057-0.94617i,2
22387,0.19076+0.30403i,2
22388,0.37799+0.5031i,3
22389,0.34515+0.97026i,2
22390,0.67949+0.68427i,1
22391,0.31905-0.92441i,2
22392,0.39799-0.27935i,2
22393,-0.19757+0.53912i,3
22394,0.91973-0.87504i,2
22395,-0.8439-0.26831i,2
22396,-0.35642-0.33108i,2
22397,0.78953-1.1241i,3
22398,0.89638+0.29246i,2
22399,0.73113+0.79497i,1
22400,0.078714-0.47115i,3
22401,0.37127+0.28431i,2
22402,-0.68174-0.70814i,1
22403,0.69256-0.62292i,1
22404,-0.35754-0.35191i,2
22405,0.37324-0.99159i,2
22406,0.9235-0.28589i,2
22407,-0.65311-0.64803i,1
22408,0.92941-0.27751i,2
22409,-0.76051-0.35381i,3
22410,-0.89537-0.34237i,2
22411,0.78595-0.71147i,1
22412,-0.50588+1.0223i,2
22413,0.18754-0.83055i,3
22414,-0.67834-0.5664i,1
22415,0.97787+0.9959i,3
22416,-0.99068-0.32927i,2
22417,0.48558+0.13137i,3
22418,0.38921-0.78769i,3
22419,0.75262-0.60292i,1
22420,0.59141-0.4639i,3
22421,-0.97411-1.0055i,2
22422,1.1081+1.0246i,2
22423,-0.6558+0.68523i,1
22424,0.72191+0.86954i,1
22425,-0.26004+0.3402i,2
22426,-1.055-0.42122i,3
22427,0.61975-0.77437i,1
22428,-0.95076+0.41122i,2
22429,0.80985+0.58844i,1
22430,-0.17561-0.76156i,3
22431,-0.63679+0.63849i,1
22432,-1.0612-0.17726i,3
22433,0.92884-0.83339i,2
22434,0.61528+0.67925i,1
22435,-0.24119-1.0767i,3
22436,0.76119-0.68779i,1
22437,-0.49277-1.1053i,3
22438,-0.93303-0.89i,2
22439,-0.35715-1.0266i,2
22440,-0.79951+0.64469i,1
22441,0.51912-0.84622i,3
22442,0.10853+0.89114i,3
22443,-0.6675+0.59839i,1
22444,0.68183+0.7258i,1
22445,0.88952-0.94045i,2
22446,-0.42551+0.073228i,3
22447,-0.84354+0.27065i,2
22448,-0.84642+0.67052i,1
22449,-0.20424-1.1287i,3
22450,0.42195+0.97482i,2
22451,0.72989-1.0733i,3
22452,-0.43553+0.72716i,3
22453,-0.64866+0.72625i,1
22454,0.6615-0.73384i,1
22455,-0.59905-0.71221i,3
22456,1.0806-0.82067i,3
22457,-0.19611+0.91055i,2
22458,1.0697+0.20144i,2
22459,0.14896-0.079629i,3
22460,-0.33993+0.2252i,2
22461,-0.38519-0.41761i,3
22462,-0.64073+0.77178i,1
22463,-0.82784+0.88334i,2
22464,-0.74596-0.71279i,1
22465,-0.75843-0.70898i,1
22466,-0.67432-0.61807i,1
22467,-0.87756+0.76473i,1
22468,0.25829+0.94648i,2
22469,0.46432-0.20726i,3
22470,-0.9219+0.40132i,2
22471,0.76484+0.14052i,3
22472,0.68617-0.74564i,1
22473,0.69521-0.71246i,1
22474,-0.21249-0.084037i,3
22475,0.33205+0.90803i,2
22476,1.1352+1.0825i,3
22477,0.87876-0.3724i,2
22478,-0.35477-1.0297i,2
22479,-0.62447+0.63456i,1
22480,0.69581-0.66657i,1
22481,0.82468+0.41922i,3
22482,1.0701-1.0116i,3
22483,0.71343+0.7002i,1
22484,0.23852+0.91962i,3
22485,-1.0214+0.9972i,2
22486,-0.90071-0.27832i,2
22487,0.65754-0.72939i,1
22488,-0.23824+0.28588i,2
22489,-0.68877-0.5982i,1
22490,0.14693+1.0624i,3
22491,-0.84008+0.72657i,1
22492,-0.58404+0.5676i,1
22493,0.67575+0.71087i,1
22494,-0.40367+0.94522i,2
22495,0.90878-0.51816i,3
22496,-0.16009-0.97191i,2
22497,-0.79399-0.7405i,1
22498,-0.6033+0.97979i,3
22499,1.0213-0.95703i,2
22500,-0.72494-0.70136i,1
22501,0.6923+0.62941i,1
22502,-0.96757-0.33669i,2
22503,0.24917+1.0449i,3
22504,0.31739+0.26875i,2
22505,0.72199+0.15798i,3
22506,-0.31296-0.47742i,2
22507,0.23582+0.73068i,3
22508,-0.79426+0.72044i,1
22509,0.80625-0.65358i,1
22510,-0.41428+0.42628i,3
22511,-0.38275-0.3178i,3
22512,-0.87364+1.0149i,2
22513,-0.76523-0.80828i,1
22514,0.6265+0.66703i,1
22515,0.3995+0.4796i,3
22516,-0.90812+0.97048i,2
22517,-0.78609-0.57371i,3
22518,-1.1325+0.37009i,3
22519,-0.59482+0.74019i,1
22520,-0.3293-0.87038i,2
22521,0.98944+0.98681i,2
22522,-0.69014+0.17688i,3
22523,-0.025424+0.8386i,3
22524,0.80241-0.79088i,1
22525,0.38956-0.88051i,2
22526,0.725-0.57544i,1
22527,-0.49047+1.15i,3
22528,0.7176-0.69551i,1
22529,0.7367-0.83347i,1
22530,0.57518+0.15833i,3
22531,0.67129-0.77627i,1
22532,-0.61557-0.68229i,1
22533,-0.43654+0.94523i,2
22534,-0.76887-1.1413i,3
22535,0.94154+0.90073i,2
22536,-0.28627-0.32449i,2
22537,0.93314-0.91814i,2
22538,1.0656-0.31596i,3
22539,-0.31687-0.23537i,2
22540,-0.69897+0.77167i,1
22541,-0.7459+0.61404i,1
22542,0.80696-0.74918i,1
22543,-0.99916+0.91667i,2
22544,-0.36823+0.7388i,3
22545,0.80785-0.72361i,1
22546,-0.74526-0.72362i,1
22547,-0.76629+0.65136i,1
22548,0.81622+0.72636i,3
22549,0.73179-0.62242i,1
22550,-0.64958-0.78167i,1
22551,-0.93332+0.33018i,2
22552,0.89234-0.28931i,2
22553,-0.722+0.7739i,1
22554,-0.81931-1.1071i,3
22555,0.7427+0.64966i,1
22556,0.79696-0.69946i,1
22557,-0.11388+0.86903i,3
22558,-0.83077+0.88037i,2
22559,0.29476-1.0812i,2
22560,-0.18462-0.44512i,3
22561,-0.59104-0.78798i,1
22562,-1.0287+0.17743i,2
22563,-0.88318+0.36138i,2
22564,-0.58938+0.71365i,1
22565,1.0603+0.8742i,2
22566,-0.87142+0.27253i,2
22567,-1.091-0.23282i,3
22568,-0.50364-1.0622i,3
22569,0.68587-0.75712i,1
22570,0.1905+0.17651i,3
22571,0.28686-0.34259i,2
22572,0.65228+0.71513i,1
22573,0.28436-0.85369i,2
22574,-0.16313+0.85326i,3
22575,0.71423-0.68173i,1
22576,1.0056-0.9428i,2
22577,-0.30214+0.40428i,2
22578,-0.8339-0.52267i,3
22579,-0.67638+0.65184i,1
22580,-0.40633+0.27893i,2
22581,-0.13863-0.99785i,3
22582,0.54713-0.168i,3
22583,1.0147+0.1672i,2
22584,1.1023+0.77275i,3
22585,0.094902+0.92753i,3
22586,1.1801+0.53766i,3
22587,1.0668+0.25097i,3
22588,-0.80149+0.69814i,1
22589,0.76457+0.70626i,1
22590,-0.040649+0.89103i,3
22591,-0.77317+0.80472i,1
22592,0.78716+0.72747i,1
22593,0.62854+0.77773i,1
22594,-0.2469+0.93011i,2
22595,-0.63129-0.74692i,1
22596,1.2225-0.15617i,3
22597,-0.43648-0.23908i,2
22598,-0.26367+0.94972i,2
22599,0.96437+0.36608i,2
22600,0.71718-0.69355i,1
22601,0.34353-1.0055i,2
22602,0.6993+0.81938i,1
22603,-0.38326-0.43442i,2
22604,-0.54599+0.67319i,1
22605,0.66274+0.86884i,1
22606,1.0382+1.021i,2
22607,-0.78985+0.74432i,1
22608,0.78232-0.091033i,3
22609,-0.76825+0.75132i,1
22610,-0.78325-0.77896i,1
22611,0.15791+1.1606i,3
22612,0.69359-0.73321i,1
22613,-0.6213-0.71445i,1
22614,-0.1907-1.0754i,3
22615,-0.74084+0.77798i,1
22616,1.1575-0.16296i,3
22617,0.95805+0.80674i,2
22618,0.72444-0.65927i,1
22619,-0.4789+1.0168i,3
22620,0.48479-0.74916i,3
22621,-0.32613+0.1379i,3
22622,-0.69511+0.72881i,1
22623,-0.73244-0.8306i,3
22624,-0.68001-1.1354i,3
22625,-1.0748-0.30458i,3
22626,-0.78346+0.37929i,3
22627,0.94102+0.33267i,2
22628,0.69018-0.76169i,1
22629,1.2008+0.083921i,3
22630,1.1593-0.79715i,3
22631,-1.0401-0.14495i,3
22632,0.99666-1.0823i,2
22633,-0.41689+0.47003i,2
22634,-1.0578+0.81508i,3
22635,-0.73738+0.74468i,1
22636,-0.68095-0.29523i,3
22637,-0.32979+0.24585i,2
22638,0.55609-0.67987i,1
22639,-0.36086+0.23377i,2
22640,1.0226+0.36719i,2
22641,0.76622-0.87963i,3
22642,0.55739+0.83805i,1
22643,-0.1783+0.75902i,3
22644,0.85564-0.56159i,3
22645,0.99264-0.94557i,2
22646,-0.47205+0.5176i,3
22647,-0.7057-0.73045i,1
22648,0.77148+0.57522i,1
22649,0.23894-0.30658i,2
22650,0.38449-1.0507i,2
22651,0.4092+0.31027i,2
22652,0.51601-0.1465i,3
22653,0.3314+1.0884i,2
22654,0.85865-0.66384i,1
22655,1.0783-1.2018i,3
22656,-0.87178+0.41266i,3
22657,-0.20506-0.89195i,2
22658,-1.1198+0.21225i,3
22659,-0.51693+0.63642i,3
22660,0.46114+0.14522i,3
22661,0.65098+0.71513i,1
22662,0.7996-0.69765i,1
22663,0.98518-0.96609i,2
22664,1.0099+0.30211i,2
22665,1.1465-1.0614i,3
